order_id,customer_id,order_date,month,quarter,year,order_status,sales_channel,payment_method,discount_pct,subtotal,shipping_cost,order_total,delivery_days
O01015,C0096,9/12/2022,September,Q3,2022,Cancelled,In-Store,Google Pay,0.1,276.76,0,276.76,
O01016,C0400,12/19/2023,December,Q4,2023,Delivered,In-Store,PayPal,0.2,322.52,0,322.52,5
O01017,C0064,9/24/2023,September,Q3,2023,Delivered,In-Store,Credit Card,0.2,419.58,0,419.58,5
O01018,C0015,8/4/2023,August,Q3,2023,Delivered,Online,Apple Pay,0.2,1221.48,0,1221.48,9
O01019,C0278,1/3/2022,January,Q1,2022,Pending,Mobile App,Debit Card,0,1282.91,0,1282.91,
O01020,C0485,9/29/2022,September,Q3,2022,Returned,Mobile App,Apple Pay,0.15,1534.26,0,1534.26,
O01021,C0302,9/25/2022,September,Q3,2022,Delivered,Online,Credit Card,0.1,887.83,0,887.83,12
O01022,C0476,1/26/2023,January,Q1,2023,Delivered,Online,Credit Card,0.05,329.42,0,329.42,4
O01023,C0427,9/3/2023,September,Q3,2023,Returned,Online,PayPal,0,979.44,0,979.44,
O01024,C0249,1/8/2022,January,Q1,2022,Delivered,Mobile App,Google Pay,0,122.26,0,122.26,10
O01025,C0129,7/3/2022,July,Q3,2022,Cancelled,Online,Apple Pay,0.15,629.58,0,629.58,
O01026,C0315,3/22/2023,March,Q1,2023,Pending,Online,Credit Card,0,1348.34,0,1348.34,
O01027,C0457,1/30/2022,January,Q1,2022,Cancelled,In-Store,Debit Card,0,996.98,0,996.98,
O01028,C0395,3/5/2023,March,Q1,2023,Cancelled,Online,Credit Card,0.05,883.48,0,883.48,
O01029,C0083,7/11/2022,July,Q3,2022,Delivered,Mobile App,PayPal,0,97.06,10.41,107.47,8
O01030,C0160,2/15/2023,February,Q1,2023,Delivered,Mobile App,Credit Card,0.05,287.65,0,287.65,2
O01031,C0191,5/31/2023,May,Q2,2023,Delivered,Online,Credit Card,0.2,1376.1,0,1376.1,9
O01032,C0066,7/20/2022,July,Q3,2022,Delivered,Mobile App,Google Pay,0,130.14,0,130.14,8
O01033,C0070,2/23/2023,February,Q1,2023,Delivered,Online,Credit Card,0,665.24,0,665.24,6
O01034,C0117,3/17/2023,March,Q1,2023,Delivered,Mobile App,Credit Card,0.05,669.35,0,669.35,3
O01035,C0064,11/19/2023,November,Q4,2023,Delivered,In-Store,PayPal,0.2,483.6,0,483.6,11
O01036,C0189,10/20/2022,October,Q4,2022,Delivered,Mobile App,Debit Card,0.2,1087.67,0,1087.67,12
O01037,C0418,3/28/2022,March,Q1,2022,Pending,Online,Debit Card,0,873.82,0,873.82,
O01038,C0195,12/3/2023,December,Q4,2023,Delivered,Online,PayPal,0.15,742.56,0,742.56,13
O01039,C0199,9/10/2022,September,Q3,2022,Cancelled,In-Store,Debit Card,0,570.36,0,570.36,
O01040,C0167,7/13/2023,July,Q3,2023,Cancelled,Mobile App,Debit Card,0,415.55,0,415.55,
O01041,C0264,3/12/2022,March,Q1,2022,Pending,Online,Google Pay,0,1163.15,0,1163.15,
O01042,C0219,2/24/2022,February,Q1,2022,Delivered,Online,Apple Pay,0.1,485.32,0,485.32,11
O01043,C0352,10/29/2023,October,Q4,2023,Returned,Mobile App,Credit Card,0,1565.16,0,1565.16,
O01044,C0297,3/12/2023,March,Q1,2023,Delivered,In-Store,PayPal,0.05,283,0,283,14
O01045,C0231,11/29/2023,November,Q4,2023,Cancelled,Online,Debit Card,0,772.02,0,772.02,
O01046,C0090,10/2/2022,October,Q4,2022,Returned,Mobile App,Debit Card,0.1,175.93,0,175.93,
O01047,C0406,4/16/2022,April,Q2,2022,Delivered,Mobile App,Apple Pay,0,781.76,0,781.76,14
O01048,C0264,2/20/2022,February,Q1,2022,Delivered,Mobile App,Credit Card,0,406.26,0,406.26,1
O01049,C0033,12/10/2023,December,Q4,2023,Pending,Online,Apple Pay,0,1490.71,0,1490.71,
O01050,C0281,3/27/2022,March,Q1,2022,Returned,In-Store,Apple Pay,0.2,1329.56,0,1329.56,
O01051,C0329,3/29/2022,March,Q1,2022,Pending,In-Store,Apple Pay,0.2,384.51,0,384.51,
O01052,C0100,11/19/2022,November,Q4,2022,Delivered,Mobile App,PayPal,0.2,764.77,0,764.77,3
O01053,C0002,1/14/2023,January,Q1,2023,Delivered,Mobile App,Apple Pay,0.05,1892.08,0,1892.08,7
O01054,C0138,4/5/2022,April,Q2,2022,Delivered,Online,PayPal,0,261.78,0,261.78,12
O01055,C0431,8/19/2022,August,Q3,2022,Delivered,Online,Google Pay,0,769.81,0,769.81,10
O01056,C0008,1/12/2023,January,Q1,2023,Delivered,Online,Google Pay,0,371.23,0,371.23,10
O01057,C0319,2/19/2023,February,Q1,2023,Delivered,Mobile App,Apple Pay,0.2,358.5,0,358.5,9
O01058,C0267,10/13/2023,October,Q4,2023,Pending,Mobile App,Apple Pay,0.2,119.1,0,119.1,
O01059,C0016,1/15/2023,January,Q1,2023,Delivered,In-Store,Apple Pay,0.2,587.2,0,587.2,12
O01060,C0392,1/3/2023,January,Q1,2023,Delivered,Online,Credit Card,0,890.04,0,890.04,2
O01061,C0236,5/14/2023,May,Q2,2023,Cancelled,Online,Debit Card,0.05,936.04,0,936.04,
O01062,C0365,8/30/2023,August,Q3,2023,Delivered,Online,PayPal,0,1456.92,0,1456.92,12
O01063,C0375,1/11/2023,January,Q1,2023,Delivered,Online,Google Pay,0,817.89,0,817.89,1
O01064,C0433,8/15/2023,August,Q3,2023,Delivered,In-Store,Apple Pay,0.2,160.54,0,160.54,4
O01065,C0474,12/23/2023,December,Q4,2023,Delivered,In-Store,Credit Card,0.05,354.46,0,354.46,10
O01066,C0168,10/14/2022,October,Q4,2022,Delivered,Online,Apple Pay,0.1,467.91,0,467.91,3
O01067,C0353,9/26/2022,September,Q3,2022,Returned,Online,Debit Card,0.05,991.98,0,991.98,
O01068,C0047,4/29/2022,April,Q2,2022,Delivered,Mobile App,Debit Card,0.2,462.78,0,462.78,12
O01069,C0186,8/21/2022,August,Q3,2022,Delivered,Mobile App,Debit Card,0,1419.94,0,1419.94,9
O01070,C0294,11/16/2022,November,Q4,2022,Cancelled,Mobile App,Debit Card,0.2,840.86,0,840.86,
O01071,C0177,5/15/2022,May,Q2,2022,Cancelled,Online,Credit Card,0.05,522.55,0,522.55,
O01072,C0110,3/14/2022,March,Q1,2022,Cancelled,In-Store,Credit Card,0,263.13,0,263.13,
O01073,C0207,8/16/2022,August,Q3,2022,Delivered,Online,PayPal,0,631.24,0,631.24,14
O01074,C0471,6/5/2022,June,Q2,2022,Delivered,Online,PayPal,0.1,1459.45,0,1459.45,9
O01075,C0100,7/15/2023,July,Q3,2023,Delivered,In-Store,Debit Card,0.05,713.59,0,713.59,8
O01076,C0418,3/31/2023,March,Q1,2023,Delivered,Online,PayPal,0.05,490.87,0,490.87,3
O01077,C0374,1/10/2022,January,Q1,2022,Delivered,In-Store,Credit Card,0,489.93,0,489.93,12
O01078,C0015,11/14/2023,November,Q4,2023,Returned,Online,Credit Card,0,619.98,0,619.98,
O01079,C0049,9/8/2023,September,Q3,2023,Delivered,In-Store,PayPal,0.15,331.86,0,331.86,1
O01080,C0352,12/21/2023,December,Q4,2023,Delivered,Online,Apple Pay,0.15,349.83,0,349.83,11
O01081,C0091,1/1/2022,January,Q1,2022,Delivered,Mobile App,Apple Pay,0,298.38,0,298.38,1
O01082,C0081,3/4/2023,March,Q1,2023,Delivered,In-Store,Credit Card,0,420.54,0,420.54,6
O01083,C0495,11/2/2023,November,Q4,2023,Pending,Mobile App,PayPal,0,845.17,0,845.17,
O01084,C0305,7/18/2023,July,Q3,2023,Delivered,Mobile App,PayPal,0.15,90.95,0.72,91.67,7
O01085,C0148,11/25/2023,November,Q4,2023,Cancelled,Online,Debit Card,0.15,310.68,0,310.68,
O01086,C0481,2/2/2022,February,Q1,2022,Delivered,Online,Google Pay,0.1,549.32,0,549.32,11
O01087,C0315,4/7/2022,April,Q2,2022,Delivered,Mobile App,Google Pay,0,687,0,687,6
O01088,C0076,2/16/2022,February,Q1,2022,Delivered,Online,Credit Card,0,1729.22,0,1729.22,7
O01089,C0483,7/15/2023,July,Q3,2023,Delivered,Mobile App,Apple Pay,0.15,286.66,0,286.66,1
O01090,C0399,12/14/2023,December,Q4,2023,Pending,Mobile App,PayPal,0.15,916.5,0,916.5,
O01091,C0292,10/23/2022,October,Q4,2022,Delivered,Mobile App,Credit Card,0,751.88,0,751.88,3
O01092,C0325,12/23/2022,December,Q4,2022,Delivered,Online,Debit Card,0.05,296.7,0,296.7,7
O01093,C0095,10/20/2022,October,Q4,2022,Pending,Mobile App,PayPal,0,41.33,9.92,51.25,
O01094,C0294,12/21/2023,December,Q4,2023,Returned,Mobile App,PayPal,0,404.62,0,404.62,
O01095,C0330,3/8/2023,March,Q1,2023,Delivered,Mobile App,Credit Card,0.15,737.94,0,737.94,9
O01096,C0130,9/6/2022,September,Q3,2022,Delivered,Online,Credit Card,0.05,429.5,0,429.5,13
O01097,C0070,9/24/2023,September,Q3,2023,Cancelled,In-Store,Apple Pay,0,447.57,0,447.57,
O01098,C0231,11/28/2022,November,Q4,2022,Delivered,Mobile App,Google Pay,0.15,567.76,0,567.76,4
O01099,C0489,9/4/2022,September,Q3,2022,Delivered,Online,Debit Card,0.05,574.67,0,574.67,8
O01100,C0059,4/4/2022,April,Q2,2022,Delivered,Mobile App,Google Pay,0,863.94,0,863.94,2
O01101,C0181,6/22/2023,June,Q2,2023,Pending,Online,PayPal,0.1,276.76,0,276.76,
O01102,C0396,4/25/2022,April,Q2,2022,Returned,Mobile App,PayPal,0,1399.13,0,1399.13,
O01103,C0265,2/15/2022,February,Q1,2022,Delivered,Mobile App,Apple Pay,0.1,560.73,0,560.73,2
O01104,C0281,1/20/2023,January,Q1,2023,Pending,Mobile App,Google Pay,0,804.24,0,804.24,
O01105,C0087,5/4/2023,May,Q2,2023,Delivered,Online,Debit Card,0.1,386.3,0,386.3,3
O01106,C0340,6/9/2022,June,Q2,2022,Cancelled,Online,PayPal,0,420.44,0,420.44,
O01107,C0375,5/15/2022,May,Q2,2022,Delivered,Online,PayPal,0.1,486.99,0,486.99,12
O01108,C0006,11/21/2023,November,Q4,2023,Delivered,Mobile App,Credit Card,0.15,351.07,0,351.07,3
O01109,C0368,3/26/2023,March,Q1,2023,Delivered,Mobile App,Credit Card,0,1021.9,0,1021.9,4
O01110,C0002,11/30/2023,November,Q4,2023,Delivered,Mobile App,Debit Card,0.2,269.8,0,269.8,6
O01111,C0204,8/22/2023,August,Q3,2023,Returned,Mobile App,Credit Card,0.15,707.34,0,707.34,
O01112,C0307,4/2/2022,April,Q2,2022,Delivered,Online,PayPal,0.05,913.64,0,913.64,14
O01113,C0142,3/10/2022,March,Q1,2022,Delivered,Mobile App,Debit Card,0.1,1191.67,0,1191.67,14
O01114,C0214,2/7/2023,February,Q1,2023,Delivered,Online,Debit Card,0.15,1273.94,0,1273.94,13
O01115,C0391,9/18/2022,September,Q3,2022,Delivered,Online,Apple Pay,0.05,1307.7,0,1307.7,6
O01116,C0005,11/6/2022,November,Q4,2022,Delivered,Online,Debit Card,0,1075.78,0,1075.78,14
O01117,C0379,12/18/2022,December,Q4,2022,Cancelled,Mobile App,Credit Card,0.15,1109.79,0,1109.79,
O01118,C0477,2/22/2023,February,Q1,2023,Returned,In-Store,Credit Card,0.15,562.59,0,562.59,
O01119,C0103,7/28/2023,July,Q3,2023,Returned,Mobile App,PayPal,0.05,631.66,0,631.66,
O01120,C0134,7/27/2022,July,Q3,2022,Returned,Online,Credit Card,0.15,362.76,0,362.76,
O01121,C0256,2/20/2023,February,Q1,2023,Delivered,In-Store,PayPal,0.2,494.82,0,494.82,12
O01122,C0289,11/23/2023,November,Q4,2023,Pending,In-Store,Apple Pay,0.05,1198.26,0,1198.26,
O01123,C0289,4/29/2023,April,Q2,2023,Delivered,Online,Google Pay,0.2,553.14,0,553.14,6
O01124,C0147,1/14/2023,January,Q1,2023,Delivered,Mobile App,PayPal,0.2,225.94,0,225.94,2
O01125,C0418,12/16/2022,December,Q4,2022,Delivered,Mobile App,Debit Card,0,281.46,0,281.46,3
O01126,C0058,9/3/2022,September,Q3,2022,Pending,In-Store,Debit Card,0,405.54,0,405.54,
O01127,C0061,9/30/2022,September,Q3,2022,Delivered,Online,PayPal,0,660.18,0,660.18,4
O01128,C0406,6/11/2022,June,Q2,2022,Delivered,In-Store,PayPal,0,1728.75,0,1728.75,1
O01129,C0274,10/24/2023,October,Q4,2023,Pending,Mobile App,PayPal,0,162.79,0,162.79,
O01130,C0189,7/17/2023,July,Q3,2023,Delivered,Mobile App,PayPal,0,1115.72,0,1115.72,1
O01131,C0058,5/25/2023,May,Q2,2023,Delivered,Online,Google Pay,0.05,467.41,0,467.41,3
O01132,C0296,3/17/2023,March,Q1,2023,Delivered,Online,Debit Card,0,1168.19,0,1168.19,1
O01133,C0475,1/12/2023,January,Q1,2023,Delivered,Online,Credit Card,0,643.16,0,643.16,8
O01134,C0340,7/19/2022,July,Q3,2022,Delivered,Online,Google Pay,0,802.32,0,802.32,13
O01135,C0471,8/11/2022,August,Q3,2022,Delivered,Online,Debit Card,0,1563.25,0,1563.25,10
O01136,C0331,7/10/2022,July,Q3,2022,Returned,In-Store,Debit Card,0.15,642.39,0,642.39,
O01137,C0117,12/18/2023,December,Q4,2023,Delivered,Online,PayPal,0,642.71,0,642.71,3
O01138,C0117,3/10/2023,March,Q1,2023,Delivered,Mobile App,PayPal,0,1234,0,1234,13
O01139,C0492,5/4/2022,May,Q2,2022,Returned,Online,Credit Card,0,337.66,0,337.66,
O01140,C0182,10/23/2023,October,Q4,2023,Delivered,Online,Apple Pay,0.15,1136.28,0,1136.28,13
O01141,C0207,5/5/2023,May,Q2,2023,Delivered,Online,PayPal,0,285.53,0,285.53,12
O01142,C0261,1/18/2022,January,Q1,2022,Cancelled,In-Store,Debit Card,0,359.1,0,359.1,
O01143,C0079,11/12/2023,November,Q4,2023,Delivered,In-Store,Apple Pay,0,436.71,0,436.71,11
O01144,C0026,2/3/2023,February,Q1,2023,Pending,Mobile App,Credit Card,0.2,686.95,0,686.95,
O01145,C0351,5/19/2023,May,Q2,2023,Delivered,Mobile App,Credit Card,0.05,759.36,0,759.36,1
O01146,C0455,11/7/2023,November,Q4,2023,Returned,Online,Debit Card,0.05,128.69,0,128.69,
O01147,C0402,10/21/2022,October,Q4,2022,Returned,Mobile App,Apple Pay,0.15,1347.88,0,1347.88,
O01148,C0038,6/28/2022,June,Q2,2022,Delivered,Online,Apple Pay,0.15,214.81,0,214.81,10
O01149,C0393,11/21/2023,November,Q4,2023,Delivered,Online,PayPal,0,1131.75,0,1131.75,8
O01150,C0281,5/24/2023,May,Q2,2023,Delivered,Online,Apple Pay,0.2,554.12,0,554.12,2
O01151,C0319,10/30/2023,October,Q4,2023,Delivered,Mobile App,Credit Card,0,1099.38,0,1099.38,7
O01152,C0019,8/3/2023,August,Q3,2023,Returned,Online,Debit Card,0.05,1153.47,0,1153.47,
O01153,C0236,12/14/2022,December,Q4,2022,Delivered,In-Store,Debit Card,0.2,1654.74,0,1654.74,6
O01154,C0159,7/12/2022,July,Q3,2022,Delivered,Mobile App,Debit Card,0,166.96,0,166.96,2
O01155,C0301,3/12/2022,March,Q1,2022,Delivered,In-Store,Apple Pay,0.2,667.6,0,667.6,1
O01156,C0072,3/7/2023,March,Q1,2023,Delivered,In-Store,PayPal,0.1,771.75,0,771.75,14
O01157,C0104,1/30/2023,January,Q1,2023,Delivered,Online,PayPal,0.2,1423.55,0,1423.55,8
O01158,C0102,2/8/2022,February,Q1,2022,Cancelled,Mobile App,Apple Pay,0.1,1323.17,0,1323.17,
O01159,C0115,11/25/2022,November,Q4,2022,Delivered,In-Store,Google Pay,0.05,415.88,0,415.88,9
O01160,C0083,4/19/2023,April,Q2,2023,Returned,Online,PayPal,0,1747.88,0,1747.88,
O01161,C0473,10/16/2022,October,Q4,2022,Delivered,Mobile App,PayPal,0,1207.15,0,1207.15,10
O01162,C0302,9/8/2022,September,Q3,2022,Cancelled,In-Store,Google Pay,0.05,805.08,0,805.08,
O01163,C0009,6/23/2023,June,Q2,2023,Delivered,Mobile App,Credit Card,0.1,718.58,0,718.58,12
O01164,C0479,8/12/2022,August,Q3,2022,Delivered,Mobile App,Debit Card,0,524.04,0,524.04,13
O01165,C0023,5/6/2023,May,Q2,2023,Cancelled,Mobile App,PayPal,0,1053.57,0,1053.57,
O01166,C0020,9/8/2022,September,Q3,2022,Delivered,In-Store,PayPal,0.1,158.5,0,158.5,2
O01167,C0076,9/18/2023,September,Q3,2023,Delivered,Online,Debit Card,0.15,358.96,0,358.96,6
O01168,C0440,2/7/2023,February,Q1,2023,Delivered,Mobile App,PayPal,0.1,882.05,0,882.05,10
O01169,C0112,3/12/2022,March,Q1,2022,Delivered,Mobile App,PayPal,0,529.2,0,529.2,9
O01170,C0282,1/15/2023,January,Q1,2023,Returned,In-Store,Debit Card,0,217.4,0,217.4,
O01171,C0018,9/12/2022,September,Q3,2022,Cancelled,Online,PayPal,0,360.82,0,360.82,
O01172,C0119,11/11/2023,November,Q4,2023,Delivered,Mobile App,Apple Pay,0.2,1738.38,0,1738.38,1
O01173,C0079,11/1/2023,November,Q4,2023,Pending,Online,PayPal,0,412.34,0,412.34,
O01174,C0020,11/6/2022,November,Q4,2022,Delivered,Online,Debit Card,0,379.12,0,379.12,10
O01175,C0484,10/15/2022,October,Q4,2022,Delivered,In-Store,Debit Card,0.05,522.58,0,522.58,3
O01176,C0170,2/15/2023,February,Q1,2023,Returned,Mobile App,Credit Card,0,277.39,0,277.39,
O01177,C0130,2/23/2023,February,Q1,2023,Pending,Online,Credit Card,0.15,1052.24,0,1052.24,
O01178,C0128,2/28/2022,February,Q1,2022,Cancelled,In-Store,Debit Card,0,873.73,0,873.73,
O01179,C0418,5/15/2023,May,Q2,2023,Returned,Online,Debit Card,0,476.78,0,476.78,
O01180,C0035,8/19/2023,August,Q3,2023,Delivered,Online,Debit Card,0,135.46,0,135.46,1
O01181,C0452,1/18/2023,January,Q1,2023,Pending,Online,PayPal,0.15,320.68,0,320.68,
O01182,C0426,5/3/2023,May,Q2,2023,Delivered,In-Store,Apple Pay,0,936.35,0,936.35,13
O01183,C0347,4/26/2023,April,Q2,2023,Delivered,Mobile App,Credit Card,0,1442.16,0,1442.16,7
O01184,C0202,7/1/2023,July,Q3,2023,Cancelled,Mobile App,Debit Card,0,766.38,0,766.38,
O01185,C0067,3/28/2022,March,Q1,2022,Delivered,Online,Google Pay,0.05,86.56,10.45,97.01,12
O01186,C0284,3/2/2023,March,Q1,2023,Delivered,Online,Credit Card,0.2,336.36,0,336.36,13
O01187,C0323,8/19/2022,August,Q3,2022,Delivered,Online,Google Pay,0.1,559.3,0,559.3,6
O01188,C0377,4/23/2022,April,Q2,2022,Delivered,Mobile App,Debit Card,0,697.99,0,697.99,3
O01189,C0074,4/26/2022,April,Q2,2022,Delivered,Online,PayPal,0.15,1050.84,0,1050.84,5
O01190,C0151,11/6/2022,November,Q4,2022,Delivered,In-Store,Google Pay,0.2,556.68,0,556.68,14
O01191,C0192,9/21/2023,September,Q3,2023,Delivered,Online,Google Pay,0.2,1532.73,0,1532.73,3
O01192,C0486,9/5/2023,September,Q3,2023,Delivered,Mobile App,PayPal,0,684.68,0,684.68,1
O01193,C0215,3/24/2022,March,Q1,2022,Delivered,Mobile App,Credit Card,0,975.27,0,975.27,2
O01194,C0166,2/25/2023,February,Q1,2023,Delivered,Mobile App,Google Pay,0,621.76,0,621.76,7
O01195,C0126,4/20/2023,April,Q2,2023,Delivered,Mobile App,Google Pay,0.15,192.43,0,192.43,2
O01196,C0172,11/11/2023,November,Q4,2023,Delivered,Mobile App,PayPal,0,891.03,0,891.03,9
O01197,C0437,8/18/2022,August,Q3,2022,Delivered,Online,Debit Card,0.2,313.56,0,313.56,9
O01198,C0340,4/26/2022,April,Q2,2022,Delivered,Online,Google Pay,0.05,615.72,0,615.72,6
O01199,C0135,7/24/2023,July,Q3,2023,Delivered,In-Store,PayPal,0.2,146.7,0,146.7,1
O01200,C0407,2/2/2023,February,Q1,2023,Pending,Online,Google Pay,0.05,1135.02,0,1135.02,
O01201,C0327,2/16/2023,February,Q1,2023,Delivered,In-Store,Credit Card,0.1,809.1,0,809.1,13
O01202,C0075,7/3/2022,July,Q3,2022,Returned,Mobile App,Credit Card,0,48.76,4.26,53.02,
O01203,C0314,9/17/2022,September,Q3,2022,Delivered,In-Store,Apple Pay,0.1,574.68,0,574.68,8
O01204,C0079,2/21/2023,February,Q1,2023,Delivered,Mobile App,Google Pay,0.15,600.34,0,600.34,1
O01205,C0378,12/6/2023,December,Q4,2023,Delivered,Online,Credit Card,0,551.57,0,551.57,7
O01206,C0097,4/9/2022,April,Q2,2022,Delivered,Online,PayPal,0.2,197,0,197,9
O01207,C0461,8/29/2022,August,Q3,2022,Delivered,Mobile App,Debit Card,0.05,141.43,0,141.43,13
O01208,C0314,3/5/2022,March,Q1,2022,Pending,Online,Google Pay,0.15,74.84,11.34,86.18,
O01209,C0478,9/7/2022,September,Q3,2022,Delivered,Mobile App,Debit Card,0.2,405.29,0,405.29,7
O01210,C0461,3/27/2022,March,Q1,2022,Delivered,Mobile App,Apple Pay,0,643.91,0,643.91,2
O01211,C0098,6/8/2022,June,Q2,2022,Returned,Mobile App,Google Pay,0,750.09,0,750.09,
O01212,C0179,7/11/2022,July,Q3,2022,Delivered,Mobile App,Apple Pay,0,1427.98,0,1427.98,1
O01213,C0326,7/6/2023,July,Q3,2023,Cancelled,Mobile App,Credit Card,0.1,227.92,0,227.92,
O01214,C0228,2/24/2023,February,Q1,2023,Pending,Mobile App,Credit Card,0,272.68,0,272.68,
O01215,C0437,7/1/2023,July,Q3,2023,Cancelled,In-Store,Apple Pay,0,858.66,0,858.66,
O01216,C0193,1/13/2023,January,Q1,2023,Delivered,Mobile App,Google Pay,0.2,689.13,0,689.13,3
O01217,C0176,11/30/2022,November,Q4,2022,Cancelled,Online,Credit Card,0.2,347.14,0,347.14,
O01218,C0228,10/2/2022,October,Q4,2022,Delivered,Mobile App,Apple Pay,0.05,1153.27,0,1153.27,13
O01219,C0305,4/14/2023,April,Q2,2023,Pending,In-Store,Google Pay,0,994.33,0,994.33,
O01220,C0411,9/15/2023,September,Q3,2023,Delivered,Online,Apple Pay,0,1181.98,0,1181.98,9
O01221,C0414,7/1/2023,July,Q3,2023,Delivered,In-Store,Google Pay,0.1,192.6,0,192.6,6
O01222,C0006,9/12/2023,September,Q3,2023,Delivered,Online,PayPal,0,399.34,0,399.34,1
O01223,C0204,2/14/2023,February,Q1,2023,Delivered,Online,Google Pay,0,694.49,0,694.49,9
O01224,C0294,7/23/2023,July,Q3,2023,Delivered,In-Store,Apple Pay,0,1098.09,0,1098.09,12
O01225,C0243,9/26/2022,September,Q3,2022,Delivered,Online,Debit Card,0,168.86,0,168.86,1
O01226,C0025,1/1/2022,January,Q1,2022,Delivered,In-Store,Apple Pay,0.2,703.61,0,703.61,11
O01227,C0105,1/18/2022,January,Q1,2022,Delivered,In-Store,Credit Card,0.1,1081.95,0,1081.95,10
O01228,C0027,5/30/2023,May,Q2,2023,Delivered,Online,Google Pay,0.05,1311.33,0,1311.33,1
O01229,C0119,10/5/2022,October,Q4,2022,Cancelled,In-Store,Debit Card,0.1,1077.27,0,1077.27,
O01230,C0463,2/15/2023,February,Q1,2023,Delivered,In-Store,Credit Card,0.05,991.43,0,991.43,3
O01231,C0162,3/12/2023,March,Q1,2023,Delivered,Mobile App,Credit Card,0.1,713.85,0,713.85,8
O01232,C0407,1/31/2022,January,Q1,2022,Pending,In-Store,Apple Pay,0.05,1384.78,0,1384.78,
O01233,C0224,12/1/2022,December,Q4,2022,Delivered,Mobile App,Google Pay,0,420.56,0,420.56,6
O01234,C0374,12/23/2022,December,Q4,2022,Delivered,Mobile App,Google Pay,0,651.87,0,651.87,2
O01235,C0477,3/11/2022,March,Q1,2022,Returned,Mobile App,Apple Pay,0.05,2024.1,0,2024.1,
O01236,C0365,11/23/2023,November,Q4,2023,Delivered,Mobile App,Debit Card,0.1,219.18,0,219.18,2
O01237,C0258,12/2/2022,December,Q4,2022,Delivered,Mobile App,Credit Card,0.05,1230.44,0,1230.44,8
O01238,C0158,10/3/2022,October,Q4,2022,Returned,In-Store,Debit Card,0,1074.69,0,1074.69,
O01239,C0360,8/8/2023,August,Q3,2023,Returned,In-Store,PayPal,0.2,853.18,0,853.18,
O01240,C0272,8/11/2022,August,Q3,2022,Delivered,Online,Debit Card,0,1244.8,0,1244.8,2
O01241,C0181,6/28/2022,June,Q2,2022,Pending,Mobile App,Credit Card,0,1711.39,0,1711.39,
O01242,C0210,12/1/2022,December,Q4,2022,Delivered,Mobile App,Apple Pay,0.2,495.03,0,495.03,6
O01243,C0218,12/4/2023,December,Q4,2023,Returned,In-Store,PayPal,0.2,475.88,0,475.88,
O01244,C0115,8/3/2022,August,Q3,2022,Delivered,Mobile App,Google Pay,0.1,1095.53,0,1095.53,12
O01245,C0019,4/25/2022,April,Q2,2022,Delivered,Online,Debit Card,0.1,300.24,0,300.24,14
O01246,C0477,12/2/2023,December,Q4,2023,Delivered,Online,Credit Card,0.1,1110.63,0,1110.63,7
O01247,C0142,6/11/2023,June,Q2,2023,Pending,Mobile App,PayPal,0.05,761.19,0,761.19,
O01248,C0065,6/15/2023,June,Q2,2023,Delivered,Mobile App,Debit Card,0,505.86,0,505.86,8
O01249,C0375,7/6/2023,July,Q3,2023,Delivered,In-Store,Google Pay,0.1,648.15,0,648.15,14
O01250,C0232,3/25/2022,March,Q1,2022,Delivered,In-Store,Google Pay,0.1,766.19,0,766.19,2
O01251,C0043,7/6/2022,July,Q3,2022,Delivered,Mobile App,Google Pay,0.1,646.16,0,646.16,4
O01252,C0313,5/19/2023,May,Q2,2023,Cancelled,In-Store,Google Pay,0,832.17,0,832.17,
O01253,C0337,8/10/2023,August,Q3,2023,Delivered,Online,Apple Pay,0.1,681.58,0,681.58,7
O01254,C0300,8/1/2022,August,Q3,2022,Delivered,Online,PayPal,0.15,727.42,0,727.42,13
O01255,C0429,11/16/2023,November,Q4,2023,Returned,Mobile App,Apple Pay,0,1115.38,0,1115.38,
O01256,C0437,8/11/2023,August,Q3,2023,Cancelled,Mobile App,PayPal,0,1941.88,0,1941.88,
O01257,C0368,5/6/2022,May,Q2,2022,Cancelled,In-Store,Credit Card,0,101.26,0,101.26,
O01258,C0106,2/15/2023,February,Q1,2023,Delivered,Mobile App,Apple Pay,0,208.54,0,208.54,8
O01259,C0041,8/11/2022,August,Q3,2022,Delivered,Mobile App,Debit Card,0,832.13,0,832.13,14
O01260,C0385,3/17/2023,March,Q1,2023,Delivered,In-Store,Apple Pay,0.15,111.8,0,111.8,14
O01261,C0198,1/20/2023,January,Q1,2023,Pending,Mobile App,Debit Card,0,494.11,0,494.11,
O01262,C0202,11/27/2023,November,Q4,2023,Delivered,Mobile App,Debit Card,0.05,199.71,0,199.71,1
O01263,C0438,6/12/2022,June,Q2,2022,Delivered,Online,Credit Card,0,533.74,0,533.74,2
O01264,C0320,12/15/2023,December,Q4,2023,Delivered,Mobile App,PayPal,0.1,936.75,0,936.75,3
O01265,C0252,8/8/2022,August,Q3,2022,Cancelled,Mobile App,Apple Pay,0.05,225.28,0,225.28,
O01266,C0479,6/6/2023,June,Q2,2023,Cancelled,In-Store,PayPal,0.05,481.89,0,481.89,
O01267,C0118,8/30/2023,August,Q3,2023,Returned,Online,Google Pay,0.05,723.98,0,723.98,
O01268,C0292,6/27/2022,June,Q2,2022,Cancelled,Mobile App,Google Pay,0.05,987.93,0,987.93,
