item_id,order_id,product_id,product_name,brand,category,size,quantity,unit_price,discount_pct,discount_amount,line_total
I00277,O00115,P0020,Adidas Running Classic,Adidas,Running,44,1,245.2,0,0.00,245.2
I00278,O00115,P0132,Timberland Casual Pro,Timberland,Casual,41,2,91.12,0,0.00,182.24
I00279,O00116,P0149,Skechers Casual Pro,Skechers,Casual,38,1,90.21,0.1,9.02,81.19
I00280,O00116,P0091,Vans Running Pro,Vans,Running,40,3,87.71,0.1,8.77,236.82
I00281,O00116,P0037,Puma Running Classic,Puma,Running,43,2,162.79,0.1,16.28,293.02
I00282,O00117,P0057,Reebok Running Classic,Reebok,Running,45,3,149.13,0.1,14.91,402.66
I00283,O00117,P0049,Puma Sandals Pro,Puma,Sandals,44,3,240.06,0.1,24.01,648.15
I00284,O00118,P0034,Adidas Boots Classic,Adidas,Boots,43,1,154.8,0,0.00,154.8
I00285,O00119,P0088,New Balance Boots Classic,New Balance,Boots,37,1,158.09,0.1,15.81,142.28
I00286,O00119,P0045,Puma Formal Pro,Puma,Formal,38,1,233.45,0.1,23.35,210.11
I00287,O00119,P0078,New Balance Casual Pro,New Balance,Casual,38,3,201.57,0.1,20.16,544.23
I00288,O00120,P0177,Clarks Sandals Classic,Clarks,Sandals,36,1,48.76,0.05,2.44,46.32
I00289,O00120,P0029,Adidas Sports Pro,Adidas,Sports,42,2,218.62,0.05,10.93,415.38
I00290,O00121,P0121,Converse Sandals Classic,Converse,Sandals,40,1,174.13,0,0.00,174.13
I00291,O00122,P0151,Skechers Formal Pro,Skechers,Formal,38,1,86.04,0,0.00,86.04
I00292,O00123,P0129,Timberland Running Classic,Timberland,Running,45,3,124.84,0.2,24.97,299.61
I00293,O00123,P0157,Skechers Sandals Pro,Skechers,Sandals,37,1,256.94,0.2,51.39,205.55
I00294,O00123,P0062,Reebok Formal Classic,Reebok,Formal,36,3,106.93,0.2,21.39,256.62
I00295,O00124,P0026,Adidas Formal Pro,Adidas,Formal,43,3,75.01,0.15,11.25,191.28
I00296,O00124,P0055,Reebok Running Pro,Reebok,Running,45,2,140.18,0.15,21.03,238.3
I00297,O00124,P0130,Timberland Casual Classic,Timberland,Casual,43,1,145.21,0.15,21.78,123.43
I00298,O00125,P0132,Timberland Casual Pro,Timberland,Casual,37,2,91.12,0,0.00,182.24
I00299,O00125,P0059,Reebok Casual Pro,Reebok,Casual,37,2,267.44,0,0.00,534.88
I00300,O00126,P0011,Nike Sports Pro,Nike,Sports,43,2,156.57,0.1,15.66,281.82
I00301,O00126,P0022,Adidas Casual Pro,Adidas,Casual,42,1,95.55,0.1,9.56,86
I00302,O00127,P0075,New Balance Running Classic,New Balance,Running,43,1,230.76,0.05,11.54,219.22
I00303,O00127,P0110,Converse Running Classic,Converse,Running,41,3,168.23,0.05,8.41,479.46
I00304,O00127,P0049,Puma Sandals Pro,Puma,Sandals,36,1,240.06,0.05,12.00,228.06
I00305,O00128,P0174,Clarks Sports Pro,Clarks,Sports,37,1,207.55,0.15,31.13,176.42
I00306,O00129,P0087,New Balance Sandals Pro,New Balance,Sandals,45,1,143.9,0,0.00,143.9
I00307,O00130,P0149,Skechers Casual Pro,Skechers,Casual,42,2,90.21,0.2,18.04,144.34
I00308,O00130,P0152,Skechers Formal Classic,Skechers,Formal,43,2,136.34,0.2,27.27,218.14
I00309,O00131,P0032,Adidas Sandals Pro,Adidas,Sandals,38,1,240.85,0,0.00,240.85
I00310,O00131,P0065,Reebok Sports Pro,Reebok,Sports,37,1,197.81,0,0.00,197.81
I00311,O00131,P0126,Converse Boots Classic,Converse,Boots,36,3,50.24,0,0.00,150.72
I00312,O00131,P0128,Timberland Running Classic,Timberland,Running,43,1,42.43,0,0.00,42.43
I00313,O00132,P0078,New Balance Casual Pro,New Balance,Casual,37,3,201.57,0,0.00,604.71
I00314,O00132,P0160,Skechers Boots Classic,Skechers,Boots,44,1,189.44,0,0.00,189.44
I00315,O00133,P0067,Reebok Sandals Pro,Reebok,Sandals,44,2,202.47,0.1,20.25,364.44
I00316,O00133,P0139,Timberland Sandals Pro,Timberland,Sandals,36,3,289.39,0.1,28.94,781.35
I00317,O00134,P0097,Vans Formal Classic,Vans,Formal,38,1,105.6,0,0.00,105.6
I00318,O00134,P0114,Converse Casual Pro,Converse,Casual,40,3,130.14,0,0.00,390.42
I00319,O00134,P0118,Converse Sports Pro,Converse,Sports,38,3,199.3,0,0.00,597.9
I00320,O00134,P0010,Nike Sports Pro,Nike,Sports,42,2,198.22,0,0.00,396.44
I00321,O00135,P0142,Timberland Boots Classic,Timberland,Boots,43,2,99.37,0.15,14.91,168.92
I00322,O00135,P0176,Clarks Sandals Classic,Clarks,Sandals,38,3,242.24,0.15,36.34,617.7
I00323,O00135,P0139,Timberland Sandals Pro,Timberland,Sandals,36,3,289.39,0.15,43.41,737.94
I00324,O00135,P0147,Skechers Running Classic,Skechers,Running,40,2,75.81,0.15,11.37,128.88
I00325,O00136,P0152,Skechers Formal Classic,Skechers,Formal,41,2,136.34,0,0.00,272.68
I00326,O00136,P0012,Nike Sports Classic,Nike,Sports,45,3,160.99,0,0.00,482.97
I00327,O00136,P0033,Adidas Sandals Pro,Adidas,Sandals,41,1,126.62,0,0.00,126.62
I00328,O00137,P0015,Nike Sandals Classic,Nike,Sandals,40,1,243.44,0,0.00,243.44
I00329,O00137,P0170,Clarks Formal Pro,Clarks,Formal,37,3,135.46,0,0.00,406.38
I00330,O00137,P0063,Reebok Formal Classic,Reebok,Formal,37,3,242.1,0,0.00,726.3
I00331,O00137,P0064,Reebok Sports Pro,Reebok,Sports,37,2,131.53,0,0.00,263.06
I00332,O00138,P0132,Timberland Casual Pro,Timberland,Casual,43,1,91.12,0.1,9.11,82.01
I00333,O00138,P0108,Vans Boots Pro,Vans,Boots,36,3,98.67,0.1,9.87,266.4
I00334,O00138,P0069,Reebok Sandals Classic,Reebok,Sandals,42,2,252.72,0.1,25.27,454.9
I00335,O00139,P0128,Timberland Running Classic,Timberland,Running,41,3,42.43,0,0.00,127.29
I00336,O00140,P0163,Clarks Running Classic,Clarks,Running,40,1,291.91,0.05,14.60,277.31
I00337,O00140,P0020,Adidas Running Classic,Adidas,Running,36,2,245.2,0.05,12.26,465.88
I00338,O00140,P0138,Timberland Sports Pro,Timberland,Sports,45,2,236.86,0.05,11.84,450.04
I00339,O00141,P0018,Nike Boots Classic,Nike,Boots,44,3,83.62,0,0.00,250.86
I00340,O00142,P0077,New Balance Casual Pro,New Balance,Casual,41,3,101.26,0.2,20.25,243.03
I00341,O00142,P0111,Converse Running Classic,Converse,Running,42,1,88.05,0.2,17.61,70.44
I00342,O00142,P0170,Clarks Formal Pro,Clarks,Formal,40,2,135.46,0.2,27.09,216.74
I00343,O00143,P0128,Timberland Running Classic,Timberland,Running,43,3,42.43,0.1,4.24,114.57
I00344,O00143,P0055,Reebok Running Pro,Reebok,Running,44,2,140.18,0.1,14.02,252.32
I00345,O00144,P0062,Reebok Formal Classic,Reebok,Formal,40,1,106.93,0,0.00,106.93
I00346,O00145,P0106,Vans Boots Pro,Vans,Boots,40,1,101.39,0.2,20.28,81.11
I00347,O00145,P0069,Reebok Sandals Classic,Reebok,Sandals,45,3,252.72,0.2,50.54,606.54
I00348,O00145,P0074,New Balance Running Pro,New Balance,Running,42,1,274.18,0.2,54.84,219.34
I00349,O00145,P0166,Clarks Casual Pro,Clarks,Casual,37,1,173.51,0.2,34.70,138.81
I00350,O00146,P0112,Converse Casual Pro,Converse,Casual,36,3,243.69,0.1,24.37,657.96
I00351,O00146,P0109,Converse Running Pro,Converse,Running,38,1,197.63,0.1,19.76,177.87
I00352,O00147,P0165,Clarks Running Classic,Clarks,Running,43,1,108.05,0,0.00,108.05
I00353,O00148,P0017,Nike Boots Pro,Nike,Boots,41,2,233.2,0,0.00,466.4
I00354,O00149,P0129,Timberland Running Classic,Timberland,Running,44,3,124.84,0.1,12.48,337.08
I00355,O00149,P0031,Adidas Sandals Classic,Adidas,Sandals,43,2,137.65,0.1,13.77,247.76
I00356,O00149,P0134,Timberland Formal Classic,Timberland,Formal,39,1,132.85,0.1,13.29,119.56
I00357,O00149,P0171,Clarks Formal Classic,Clarks,Formal,37,3,76.64,0.1,7.66,206.94
I00358,O00150,P0037,Puma Running Classic,Puma,Running,40,1,162.79,0,0.00,162.79
I00359,O00150,P0028,Adidas Sports Classic,Adidas,Sports,42,2,267.44,0,0.00,534.88
I00360,O00150,P0045,Puma Formal Pro,Puma,Formal,45,2,233.45,0,0.00,466.9
I00361,O00151,P0122,Converse Sandals Classic,Converse,Sandals,38,2,181.73,0.05,9.09,345.28
I00362,O00151,P0175,Clarks Sandals Pro,Clarks,Sandals,43,2,232.79,0.05,11.64,442.3
I00363,O00151,P0064,Reebok Sports Pro,Reebok,Sports,41,3,131.53,0.05,6.58,374.85
I00364,O00152,P0099,Vans Formal Classic,Vans,Formal,41,2,190.12,0.1,19.01,342.22
I00365,O00153,P0066,Reebok Sports Pro,Reebok,Sports,39,1,120.88,0.05,6.04,114.84
I00366,O00153,P0078,New Balance Casual Pro,New Balance,Casual,39,2,201.57,0.05,10.08,382.98
I00367,O00154,P0021,Adidas Running Classic,Adidas,Running,42,2,173.38,0,0.00,346.76
I00368,O00154,P0126,Converse Boots Classic,Converse,Boots,38,1,50.24,0,0.00,50.24
I00369,O00154,P0121,Converse Sandals Classic,Converse,Sandals,40,3,174.13,0,0.00,522.39
I00370,O00154,P0106,Vans Boots Pro,Vans,Boots,37,3,101.39,0,0.00,304.17
I00371,O00155,P0165,Clarks Running Classic,Clarks,Running,38,2,108.05,0.15,16.21,183.68
I00372,O00155,P0048,Puma Sports Classic,Puma,Sports,42,1,161.47,0.15,24.22,137.25
I00373,O00155,P0162,Skechers Boots Pro,Skechers,Boots,40,1,201.91,0.15,30.29,171.62
I00374,O00156,P0167,Clarks Casual Classic,Clarks,Casual,45,1,173.3,0.1,17.33,155.97
I00375,O00157,P0176,Clarks Sandals Classic,Clarks,Sandals,37,1,242.24,0,0.00,242.24
I00376,O00157,P0152,Skechers Formal Classic,Skechers,Formal,41,2,136.34,0,0.00,272.68
I00377,O00157,P0084,New Balance Sports Pro,New Balance,Sports,42,1,34.31,0,0.00,34.31
I00378,O00157,P0073,New Balance Running Pro,New Balance,Running,45,2,173.47,0,0.00,346.94
I00379,O00158,P0068,Reebok Sandals Classic,Reebok,Sandals,38,3,143.42,0,0.00,430.26
I00380,O00159,P0044,Puma Formal Classic,Puma,Formal,44,3,85.9,0,0.00,257.7
I00381,O00159,P0146,Skechers Running Pro,Skechers,Running,43,2,223.18,0,0.00,446.36
I00382,O00159,P0031,Adidas Sandals Classic,Adidas,Sandals,43,3,137.65,0,0.00,412.95
I00383,O00159,P0004,Nike Casual Pro,Nike,Casual,39,1,237.18,0,0.00,237.18
I00384,O00160,P0034,Adidas Boots Classic,Adidas,Boots,45,1,154.8,0.05,7.74,147.06
I00385,O00160,P0111,Converse Running Classic,Converse,Running,40,1,88.05,0.05,4.40,83.65
I00386,O00161,P0038,Puma Running Classic,Puma,Running,40,2,166.96,0.2,33.39,267.14
I00387,O00161,P0008,Nike Formal Pro,Nike,Formal,45,1,107,0.2,21.40,85.6
I00388,O00162,P0035,Adidas Boots Classic,Adidas,Boots,39,2,61.13,0.05,3.06,116.14
I00389,O00162,P0083,New Balance Sports Pro,New Balance,Sports,42,3,108.54,0.05,5.43,309.33
I00390,O00162,P0178,Clarks Boots Pro,Clarks,Boots,42,3,94.64,0.05,4.73,269.73
I00391,O00163,P0014,Nike Sandals Classic,Nike,Sandals,41,2,62.88,0,0.00,125.76
I00392,O00163,P0086,New Balance Sandals Classic,New Balance,Sandals,45,3,143.9,0,0.00,431.7
I00393,O00163,P0061,Reebok Formal Pro,Reebok,Formal,36,3,131.13,0,0.00,393.39
I00394,O00164,P0144,Timberland Boots Pro,Timberland,Boots,38,2,119.7,0,0.00,239.4
I00395,O00164,P0011,Nike Sports Pro,Nike,Sports,43,3,156.57,0,0.00,469.71
I00396,O00164,P0149,Skechers Casual Pro,Skechers,Casual,43,2,90.21,0,0.00,180.42
I00397,O00164,P0046,Puma Sports Classic,Puma,Sports,37,1,123.12,0,0.00,123.12
I00398,O00165,P0012,Nike Sports Classic,Nike,Sports,41,3,160.99,0,0.00,482.97
I00399,O00165,P0033,Adidas Sandals Pro,Adidas,Sandals,40,2,126.62,0,0.00,253.24
I00400,O00165,P0128,Timberland Running Classic,Timberland,Running,45,2,42.43,0,0.00,84.86
I00401,O00165,P0072,Reebok Boots Pro,Reebok,Boots,44,2,119.16,0,0.00,238.32
I00402,O00166,P0169,Clarks Formal Classic,Clarks,Formal,39,1,104.37,0.2,20.87,83.5
I00403,O00166,P0163,Clarks Running Classic,Clarks,Running,36,1,291.91,0.2,58.38,233.53
I00404,O00166,P0113,Converse Casual Classic,Converse,Casual,38,1,168.62,0.2,33.72,134.9
I00405,O00167,P0127,Timberland Running Pro,Timberland,Running,44,2,163.31,0,0.00,326.62
I00406,O00167,P0011,Nike Sports Pro,Nike,Sports,43,2,156.57,0,0.00,313.14
I00407,O00167,P0114,Converse Casual Pro,Converse,Casual,37,2,130.14,0,0.00,260.28
I00408,O00168,P0073,New Balance Running Pro,New Balance,Running,38,1,173.47,0.2,34.69,138.78
I00409,O00169,P0107,Vans Boots Classic,Vans,Boots,43,1,109.76,0,0.00,109.76
I00410,O00169,P0020,Adidas Running Classic,Adidas,Running,37,3,245.2,0,0.00,735.6
I00411,O00170,P0083,New Balance Sports Pro,New Balance,Sports,36,1,108.54,0,0.00,108.54
I00412,O00171,P0002,Nike Running Classic,Nike,Running,43,3,108.24,0.15,16.24,276
I00413,O00171,P0085,New Balance Sandals Classic,New Balance,Sandals,45,2,211.95,0.15,31.79,360.32
I00414,O00171,P0012,Nike Sports Classic,Nike,Sports,39,1,160.99,0.15,24.15,136.84
I00415,O00171,P0168,Clarks Casual Classic,Clarks,Casual,40,1,162.07,0.15,24.31,137.76
I00416,O00172,P0046,Puma Sports Classic,Puma,Sports,42,1,123.12,0,0.00,123.12
I00417,O00173,P0168,Clarks Casual Classic,Clarks,Casual,40,1,162.07,0.15,24.31,137.76
I00418,O00173,P0040,Puma Casual Pro,Puma,Casual,42,2,248.81,0.15,37.32,422.98
I00419,O00174,P0052,Puma Boots Classic,Puma,Boots,42,2,135.35,0.1,13.54,243.62
I00420,O00174,P0126,Converse Boots Classic,Converse,Boots,40,2,50.24,0.1,5.02,90.44
I00421,O00175,P0112,Converse Casual Pro,Converse,Casual,42,3,243.69,0,0.00,731.07
I00422,O00176,P0135,Timberland Formal Classic,Timberland,Formal,37,3,163.29,0.05,8.16,465.39
I00423,O00176,P0162,Skechers Boots Pro,Skechers,Boots,43,2,201.91,0.05,10.10,383.62
I00424,O00176,P0166,Clarks Casual Pro,Clarks,Casual,37,2,173.51,0.05,8.68,329.66
I00425,O00177,P0064,Reebok Sports Pro,Reebok,Sports,45,2,131.53,0.2,26.31,210.44
I00426,O00177,P0134,Timberland Formal Classic,Timberland,Formal,44,1,132.85,0.2,26.57,106.28
I00427,O00177,P0110,Converse Running Classic,Converse,Running,36,1,168.23,0.2,33.65,134.58
I00428,O00178,P0146,Skechers Running Pro,Skechers,Running,37,3,223.18,0.15,33.48,569.1
I00429,O00178,P0065,Reebok Sports Pro,Reebok,Sports,36,3,197.81,0.15,29.67,504.42
I00430,O00178,P0091,Vans Running Pro,Vans,Running,43,1,87.71,0.15,13.16,74.55
I00431,O00178,P0066,Reebok Sports Pro,Reebok,Sports,38,1,120.88,0.15,18.13,102.75
I00432,O00179,P0117,Converse Formal Pro,Converse,Formal,43,3,160.02,0.1,16.00,432.06
I00433,O00180,P0155,Skechers Sports Pro,Skechers,Sports,42,1,180.37,0,0.00,180.37
I00434,O00180,P0067,Reebok Sandals Pro,Reebok,Sandals,36,3,202.47,0,0.00,607.41
I00435,O00180,P0173,Clarks Sports Classic,Clarks,Sports,42,1,175.02,0,0.00,175.02
I00436,O00181,P0125,Converse Boots Pro,Converse,Boots,42,2,210.22,0.15,31.53,357.38
I00437,O00181,P0078,New Balance Casual Pro,New Balance,Casual,37,2,201.57,0.15,30.24,342.66
I00438,O00181,P0159,Skechers Sandals Pro,Skechers,Sandals,38,1,141.21,0.15,21.18,120.03
I00439,O00181,P0158,Skechers Sandals Pro,Skechers,Sandals,39,1,148.87,0.15,22.33,126.54
I00440,O00182,P0038,Puma Running Classic,Puma,Running,42,1,166.96,0.15,25.04,141.92
I00441,O00182,P0167,Clarks Casual Classic,Clarks,Casual,44,3,173.3,0.15,26.00,441.9
I00442,O00183,P0030,Adidas Sports Pro,Adidas,Sports,43,2,169.08,0,0.00,338.16
I00443,O00183,P0043,Puma Formal Pro,Puma,Formal,36,2,128.99,0,0.00,257.98
I00444,O00183,P0040,Puma Casual Pro,Puma,Casual,45,2,248.81,0,0.00,497.62
I00445,O00183,P0180,Clarks Boots Pro,Clarks,Boots,39,1,207.68,0,0.00,207.68
I00446,O00184,P0111,Converse Running Classic,Converse,Running,43,2,88.05,0.15,13.21,149.68
I00447,O00185,P0132,Timberland Casual Pro,Timberland,Casual,43,3,91.12,0.05,4.56,259.68
I00448,O00185,P0152,Skechers Formal Classic,Skechers,Formal,36,1,136.34,0.05,6.82,129.52
I00449,O00185,P0157,Skechers Sandals Pro,Skechers,Sandals,36,3,256.94,0.05,12.85,732.27
I00450,O00186,P0127,Timberland Running Pro,Timberland,Running,41,3,163.31,0,0.00,489.93
I00451,O00187,P0050,Puma Sandals Classic,Puma,Sandals,44,1,174.83,0.15,26.22,148.61
I00452,O00187,P0121,Converse Sandals Classic,Converse,Sandals,45,1,174.13,0.15,26.12,148.01
I00453,O00187,P0089,New Balance Boots Classic,New Balance,Boots,41,3,155.95,0.15,23.39,397.68
I00454,O00187,P0113,Converse Casual Classic,Converse,Casual,43,3,168.62,0.15,25.29,429.99
I00455,O00188,P0042,Puma Casual Classic,Puma,Casual,37,3,49.88,0.2,9.98,119.7
I00456,O00188,P0160,Skechers Boots Classic,Skechers,Boots,43,3,189.44,0.2,37.89,454.65
I00457,O00188,P0054,Puma Boots Classic,Puma,Boots,38,1,118.57,0.2,23.71,94.86
I00458,O00188,P0073,New Balance Running Pro,New Balance,Running,38,1,173.47,0.2,34.69,138.78
I00459,O00189,P0143,Timberland Boots Classic,Timberland,Boots,41,2,198.02,0,0.00,396.04
I00460,O00189,P0013,Nike Sandals Pro,Nike,Sandals,38,3,175.89,0,0.00,527.67
I00461,O00189,P0005,Nike Casual Classic,Nike,Casual,44,1,111.2,0,0.00,111.2
I00462,O00189,P0092,Vans Running Classic,Vans,Running,37,1,154.87,0,0.00,154.87
I00463,O00190,P0125,Converse Boots Pro,Converse,Boots,41,2,210.22,0,0.00,420.44
I00464,O00191,P0172,Clarks Sports Classic,Clarks,Sports,36,1,36.09,0.1,3.61,32.48
I00465,O00192,P0027,Adidas Formal Classic,Adidas,Formal,36,3,97.89,0.2,19.58,234.93
I00466,O00193,P0075,New Balance Running Classic,New Balance,Running,43,3,230.76,0.15,34.61,588.45
I00467,O00194,P0036,Adidas Boots Pro,Adidas,Boots,36,2,50.89,0,0.00,101.78
I00468,O00194,P0032,Adidas Sandals Pro,Adidas,Sandals,43,1,240.85,0,0.00,240.85
I00469,O00194,P0052,Puma Boots Classic,Puma,Boots,40,2,135.35,0,0.00,270.7
I00470,O00194,P0113,Converse Casual Classic,Converse,Casual,38,3,168.62,0,0.00,505.86
I00471,O00195,P0136,Timberland Sports Classic,Timberland,Sports,42,2,105.48,0.2,21.10,168.76
I00472,O00195,P0108,Vans Boots Pro,Vans,Boots,43,2,98.67,0.2,19.73,157.88
I00473,O00195,P0059,Reebok Casual Pro,Reebok,Casual,41,3,267.44,0.2,53.49,641.85
I00474,O00195,P0036,Adidas Boots Pro,Adidas,Boots,43,1,50.89,0.2,10.18,40.71
I00475,O00196,P0043,Puma Formal Pro,Puma,Formal,36,2,128.99,0.05,6.45,245.08
I00476,O00197,P0103,Vans Sandals Pro,Vans,Sandals,44,3,131.97,0.05,6.60,376.11
I00477,O00197,P0175,Clarks Sandals Pro,Clarks,Sandals,41,2,232.79,0.05,11.64,442.3
I00478,O00198,P0160,Skechers Boots Classic,Skechers,Boots,43,3,189.44,0.1,18.94,511.5
I00479,O00198,P0159,Skechers Sandals Pro,Skechers,Sandals,41,3,141.21,0.1,14.12,381.27
I00480,O00199,P0138,Timberland Sports Pro,Timberland,Sports,44,3,236.86,0,0.00,710.58
I00481,O00199,P0086,New Balance Sandals Classic,New Balance,Sandals,39,2,143.9,0,0.00,287.8
I00482,O00199,P0100,Vans Sports Pro,Vans,Sports,44,1,75.37,0,0.00,75.37
I00483,O00199,P0033,Adidas Sandals Pro,Adidas,Sandals,40,3,126.62,0,0.00,379.86
I00484,O00200,P0067,Reebok Sandals Pro,Reebok,Sandals,42,2,202.47,0.1,20.25,364.44
I00485,O00200,P0062,Reebok Formal Classic,Reebok,Formal,37,3,106.93,0.1,10.69,288.72
I00486,O00201,P0167,Clarks Casual Classic,Clarks,Casual,45,2,173.3,0.2,34.66,277.28
I00487,O00201,P0032,Adidas Sandals Pro,Adidas,Sandals,36,3,240.85,0.2,48.17,578.04
I00488,O00201,P0115,Converse Formal Pro,Converse,Formal,41,2,139.28,0.2,27.86,222.84
I00489,O00202,P0147,Skechers Running Classic,Skechers,Running,42,1,75.81,0.15,11.37,64.44
I00490,O00202,P0173,Clarks Sports Classic,Clarks,Sports,39,3,175.02,0.15,26.25,446.31
I00491,O00203,P0109,Converse Running Pro,Converse,Running,37,1,197.63,0,0.00,197.63
I00492,O00203,P0106,Vans Boots Pro,Vans,Boots,42,1,101.39,0,0.00,101.39
I00493,O00204,P0151,Skechers Formal Pro,Skechers,Formal,45,2,86.04,0.05,4.30,163.48
I00494,O00204,P0144,Timberland Boots Pro,Timberland,Boots,42,2,119.7,0.05,5.99,227.42
I00495,O00204,P0133,Timberland Formal Pro,Timberland,Formal,43,2,53.38,0.05,2.67,101.42
I00496,O00204,P0102,Vans Sports Classic,Vans,Sports,42,3,65.96,0.05,3.30,187.98
I00497,O00205,P0132,Timberland Casual Pro,Timberland,Casual,39,1,91.12,0.15,13.67,77.45
I00498,O00205,P0136,Timberland Sports Classic,Timberland,Sports,43,2,105.48,0.15,15.82,179.32
I00499,O00206,P0031,Adidas Sandals Classic,Adidas,Sandals,36,2,137.65,0,0.00,275.3
I005,O00206,P0095,Vans Casual Classic,Vans,Casual,38,3,135.18,0,0.00,405.54
I00501,O00206,P0147,Skechers Running Classic,Skechers,Running,41,1,75.81,0,0.00,75.81
I00502,O00207,P0151,Skechers Formal Pro,Skechers,Formal,40,2,86.04,0,0.00,172.08
I00503,O00207,P0108,Vans Boots Pro,Vans,Boots,38,1,98.67,0,0.00,98.67
I00504,O00207,P0013,Nike Sandals Pro,Nike,Sandals,43,3,175.89,0,0.00,527.67
I00505,O00208,P0147,Skechers Running Classic,Skechers,Running,41,2,75.81,0.05,3.79,144.04
I00506,O00208,P0080,New Balance Formal Pro,New Balance,Formal,43,2,197.43,0.05,9.87,375.12
I00507,O00208,P0145,Skechers Running Classic,Skechers,Running,45,3,149.19,0.05,7.46,425.19
I00508,O00209,P0084,New Balance Sports Pro,New Balance,Sports,42,3,34.31,0.2,6.86,82.35
I00509,O00209,P0023,Adidas Casual Classic,Adidas,Casual,39,2,87.26,0.2,17.45,139.62
I00510,O00209,P0160,Skechers Boots Classic,Skechers,Boots,41,2,189.44,0.2,37.89,303.1
I00511,O00209,P0171,Clarks Formal Classic,Clarks,Formal,36,3,76.64,0.2,15.33,183.93
I00512,O00210,P0007,Nike Formal Classic,Nike,Formal,37,3,186.68,0.15,28.00,476.04
I00513,O00210,P0147,Skechers Running Classic,Skechers,Running,44,3,75.81,0.15,11.37,193.32
I00514,O00210,P0162,Skechers Boots Pro,Skechers,Boots,39,1,201.91,0.15,30.29,171.62
I00515,O00210,P0080,New Balance Formal Pro,New Balance,Formal,44,3,197.43,0.15,29.61,503.46
I00516,O00211,P0169,Clarks Formal Classic,Clarks,Formal,36,1,104.37,0,0.00,104.37
I00517,O00211,P0137,Timberland Sports Classic,Timberland,Sports,39,2,152.46,0,0.00,304.92
I00518,O00212,P0103,Vans Sandals Pro,Vans,Sandals,41,1,131.97,0,0.00,131.97
I00519,O00212,P0151,Skechers Formal Pro,Skechers,Formal,38,2,86.04,0,0.00,172.08
I00520,O00212,P0012,Nike Sports Classic,Nike,Sports,36,2,160.99,0,0.00,321.98
I00521,O00212,P0126,Converse Boots Classic,Converse,Boots,41,3,50.24,0,0.00,150.72
I00522,O00213,P0037,Puma Running Classic,Puma,Running,40,1,162.79,0,0.00,162.79
I00523,O00214,P0084,New Balance Sports Pro,New Balance,Sports,36,3,34.31,0.1,3.43,92.64
I00524,O00214,P0047,Puma Sports Pro,Puma,Sports,42,2,119.91,0.1,11.99,215.84
I00525,O00214,P0007,Nike Formal Classic,Nike,Formal,41,1,186.68,0.1,18.67,168.01
I00526,O00215,P0062,Reebok Formal Classic,Reebok,Formal,43,1,106.93,0,0.00,106.93
I00527,O00215,P0153,Skechers Formal Classic,Skechers,Formal,44,3,130.96,0,0.00,392.88
I00528,O00215,P0151,Skechers Formal Pro,Skechers,Formal,37,2,86.04,0,0.00,172.08
I00529,O00216,P0105,Vans Sandals Pro,Vans,Sandals,44,2,217.4,0,0.00,434.8
I00530,O00216,P0163,Clarks Running Classic,Clarks,Running,37,3,291.91,0,0.00,875.73
I00531,O00216,P0060,Reebok Casual Classic,Reebok,Casual,44,1,149.19,0,0.00,149.19
I00532,O00216,P0005,Nike Casual Classic,Nike,Casual,38,3,111.2,0,0.00,333.6
I00533,O00217,P0037,Puma Running Classic,Puma,Running,44,1,162.79,0.2,32.56,130.23
I00534,O00217,P0096,Vans Casual Classic,Vans,Casual,44,2,68.69,0.2,13.74,109.9
I00535,O00217,P0139,Timberland Sandals Pro,Timberland,Sandals,36,2,289.39,0.2,57.88,463.02
I00536,O00217,P0044,Puma Formal Classic,Puma,Formal,43,1,85.9,0.2,17.18,68.72
I00537,O00218,P0154,Skechers Sports Pro,Skechers,Sports,42,3,170.08,0,0.00,510.24
I00538,O00218,P0065,Reebok Sports Pro,Reebok,Sports,39,2,197.81,0,0.00,395.62
I00539,O00219,P0018,Nike Boots Classic,Nike,Boots,37,2,83.62,0.1,8.36,150.52
I00540,O00219,P0077,New Balance Casual Pro,New Balance,Casual,44,1,101.26,0.1,10.13,91.13
